currentLocation,count
POINT (-879.6508261724598 5658.319836675627),5
POINT (-881.036174378938 4206.179549829381),1
POINT (-882.0719474960018 1561.907626647738),2
POINT (-882.2562430879715 5678.266764990859),1
POINT (-882.4611211922202 4183.972476249105),1
POINT (-883.4558554032027 4678.411644059202),1
POINT (-883.593300715607 1541.1523578040474),5
POINT (-883.650163839613 1563.1820416780627),2
POINT (-884.5577304526811 4667.580526563018),1
POINT (-885.7186636532442 4533.960390885761),1
POINT (-885.7735652972374 5711.449395526473),2
POINT (-886.1911447286423 5737.997983387153),1
POINT (-886.2422807712642 5741.249076755974),1
POINT (-886.3916739381536 5750.747096338993),1
POINT (-886.5496606003262 4554.821439495433),1
POINT (-886.5772306571533 5762.544298229252),1
POINT (-886.6388096951671 5766.459329426035),1
POINT (-886.7356069628238 5772.613441845829),1
POINT (-886.7635332912497 5774.388923414318),1
POINT (-887.1720285777634 4641.882721556699),3
POINT (-887.9238997974027 4634.492041891371),1
POINT (-887.9452439752481 5799.622395107115),1
POINT (-888.1512973141629 4595.028351758716),1
POINT (-888.4039522622064 4601.370910742981),1
POINT (-888.7670670767575 4610.486414504866),1
POINT (-889.160363468202 1570.1817975616611),5
POINT (-89.31356174402559 1416.8040939440418),6
POINT (-89.32987721731169 3506.898418268879),1
POINT (-891.636374764345 1544.823001044293),5
POINT (-893.3752596697599 5202.870944996775),1
POINT (-893.8321909221762 1338.1707972613203),7
POINT (-895.2569930881962 1548.3743520027913),3
POINT (-896.6689787539233 1568.3209284212646),2
POINT (-899.3975193281615 1335.5535732264411),8
POINT (-9.229718009304452 3464.432334868954),19
POINT (-90.08031517165666 1431.9778294915325),2
POINT (-903.9851200898735 1585.1394786781782),3
POINT (-908.1914666711806 4861.74678294854),4
POINT (-909.696599401348 1350.0485533884432),3
POINT (-91.00307736962901 1524.2056166913846),4
POINT (-910.0901415823956 1333.829870380902),4
POINT (-917.4314544628794 1571.7302484328704),7
POINT (-919.5889513137882 5799.892554193363),1
POINT (-919.8708959294576 1600.5505552300094),1
POINT (-92.60471318609663 5320.25623098304),13
POINT (-92.97678363121096 3844.3319875735615),1
POINT (-924.9533367356287 4839.526896876605),5
POINT (-926.688122437151 4616.502111388859),1
POINT (-93.29092385614096 1418.676971527719),3
POINT (-93.62982464609273 1663.9738073924925),1
POINT (-932.23262350997 5800.000499918268),1
POINT (-942.2082514827073 5800.085667136794),1
POINT (-943.2065447978932 4257.124217461466),1
POINT (-95.94365413835277 1511.0056248351607),7
POINT (-950.6342007557982 5800.15760392764),1
POINT (-952.8149750640009 4824.0490215029895),1
POINT (-954.9225995761577 5205.381701810892),2
POINT (-957.8399334071364 3676.695910802657),6
POINT (-958.2169003563786 5800.222341449494),1
POINT (-96.88218281710921 3495.6462568131997),15
POINT (-960.9282572090401 1601.7378457014117),1
POINT (-963.5107407567665 1601.849854905518),1
POINT (-963.5209706754409 5800.26762510654),1
POINT (-964.4241776798337 4567.748543452336),3
POINT (-965.473124479302 4556.2728761550525),1
POINT (-967.6952238808066 4486.851670647768),1
POINT (-979.3892404892277 5800.403100928869),1
POINT (-981.8489177720494 3675.0295325990232),2
POINT (-986.817947566211 5800.428775243561),2
POINT (-989.9836591517037 4767.738732749396),2
POINT (-99.32475527727685 4694.207141701719),4
POINT (-994.5747002979143 4741.296341031029),2
POINT (-995.2837495900275 5800.4245761429875),1
POINT (1.9755335623945705 5341.431450701076),21
POINT (1003.1303538975653 3752.554523883452),3
POINT (1007.7528316733599 4474.998585922508),3
POINT (1011.6371106179822 4572.68963025417),18
POINT (1013.5096758563297 4530.25098940518),1
POINT (1018.0347795444529 4470.350261716517),1
POINT (1019.2151103546056 3661.8696398886864),1
POINT (103.88574833855812 4100.300950125318),1
POINT (1033.3546066844367 3660.8774778047737),1
POINT (1033.4080922685016 424.13877539643045),15
POINT (1037.8595923020175 4532.253393288328),2
POINT (1055.3626965504977 3659.1311457048146),1
POINT (106.05545992762532 1065.0667274486998),1
POINT (1060.9437633037428 1260.5865662978981),17
POINT (1066.5144835227188 676.0876893531632),1
POINT (1071.7663972500707 643.2237663609594),14
POINT (1077.2896455939563 3657.326649709179),1
POINT (1081.345703863062 689.1167654655084),18
POINT (109.56866048526177 498.9941002913007),7
POINT (1095.45532664213 4059.2483370982773),1
POINT (1098.8444415655485 3732.9374787574848),5
POINT (11.640180370107526 5229.4637979914505),24
POINT (110.97378413830647 1661.7701095255811),2
POINT (1102.0345993368885 4536.4305569978505),1
POINT (1111.8499917227487 3736.6098540611297),3
POINT (1112.2671876159025 4382.40941910014),5
POINT (1116.9255625243895 3731.0744138682417),2
POINT (1119.7246899927088 3721.4791967116525),2
POINT (1121.2624276690049 4384.829530205389),6
POINT (1122.0188867009601 4372.858271426755),4
POINT (1123.8877850301797 4391.590023029645),4
POINT (1128.5529148436501 4059.104846844523),1
POINT (1130.502646322142 379.98641211875037),1
POINT (1132.8453468169039 4372.268554049141),4
POINT (1135.4227259373652 380.0770881322123),1
POINT (1160.3569836610059 3677.158239953999),9
POINT (1163.561875904216 3670.6208110265434),3
POINT (1164.0738962286796 1544.2252567547262),14
POINT (117.97788957121428 499.5218858411952),16
POINT (1173.3309459111763 3158.686042666584),18
POINT (1176.658806957914 3153.5278367726637),16
POINT (1178.218790586797 3681.6491440219893),2
POINT (1195.8718307906815 3252.6025739598585),13
POINT (120.7438900575549 4044.859517641698),18
POINT (1200.3024876077413 3650.538529759376),2
POINT (1211.775524482336 4017.058731753456),6
POINT (1212.1762869259765 4886.370451390932),13
POINT (1219.2110639210114 3499.3456481089634),11
POINT (1219.8390028837468 3650.0191441696174),1
POINT (1227.418350577647 544.2222199132481),16
POINT (1240.120830290805 3213.184734365052),7
POINT (1240.973758666241 513.0980997364184),11
POINT (1245.2414286717635 3649.3438111476935),1
POINT (1245.728969235788 4062.134408363255),1
POINT (1245.9236702634607 3252.527900518728),11
POINT (1247.7570674966007 4770.987783190005),13
POINT (1247.7620145359363 4454.431592350587),1
POINT (1250.9156730394975 4062.330557102797),1
POINT (1251.3285623378465 4909.320822311027),13
POINT (1254.089690625238 4852.6963917320545),12
POINT (1254.2387191852774 1545.2607913003292),14
POINT (1256.3141156257354 1566.7972243994398),12
POINT (1259.3938123778416 1238.4213983032475),4
POINT (1259.979334089288 1241.7735805503803),7
POINT (1260.0690060852146 1238.4867087839907),4
POINT (1260.2309944982098 1148.9964240517431),7
POINT (1265.5947789074503 1238.0169076256582),1
POINT (1267.1464684951388 3622.504787056491),19
POINT (1273.1741133539615 1176.0682488484108),15
POINT (1274.2715913565519 1163.5051209752276),1
POINT (1274.9620550386078 4423.530931602868),14
POINT (1275.8302520779328 4437.056256727496),1
POINT (128.79854468481162 4100.325538883143),1
POINT (1285.6383293078716 4726.877299229724),7
POINT (1295.5340668071733 4748.842825210253),5
POINT (1299.4420599853365 4453.380068639174),19
POINT (1300.022125854812 4734.069216243433),6
POINT (1301.8046215175636 3618.213478596),11
POINT (1304.2698900555138 3620.7559570413537),7
POINT (1305.0254988424501 3611.747815603176),7
POINT (1307.8497381984043 3516.2782872080497),4
POINT (1308.0915448803137 4741.777586786875),12
POINT (1308.4011256519482 4426.230652612812),16
POINT (1311.5125194359287 3615.960574934571),12
POINT (1312.2722771083413 3535.58422740479),14
POINT (1316.0728786715365 3227.6859640235043),19
POINT (1350.3418925721016 3600.404354060877),2
POINT (1350.3911517156644 3643.7508305016736),1
POINT (1352.5746952525114 3257.1881835177824),1
POINT (1353.1914801708606 4019.9405768290026),1
POINT (1353.5018924757933 4198.479042775631),1
POINT (1357.7433423875268 3265.1288681545407),19
POINT (1361.4132035746 4869.487329360185),6
POINT (1364.3996860961952 4825.113290698864),3
POINT (1369.9333953396522 4872.553500629061),8
POINT (1371.2511323320025 4061.9919027196647),1
POINT (1376.3976505541523 4822.779542501879),2
POINT (1377.9714679658653 4815.722876970333),4
POINT (1377.9831810574326 3338.7586936934854),1
POINT (1379.8778748152295 4712.286004027333),16
POINT (1383.6879528994941 4821.151381978566),3
POINT (1384.297663818654 4827.6372093189275),2
POINT (1393.4064572846378 4011.4197353299573),1
POINT (1394.0815144521812 4004.7722964627524),1
POINT (1394.2034024564728 4013.4236896387815),1
POINT (1394.3453663639552 3996.0140950841815),1
POINT (1396.098791913942 3998.6580660612162),3
POINT (1396.8130920409321 4012.612351016553),2
POINT (1397.409375498919 3999.614090568832),4
POINT (1398.5133063818216 4011.9156115140845),1
POINT (140.48501119579873 812.4529043932611),17
POINT (1402.1825475781554 3999.631877412239),2
POINT (1403.4703470621855 3484.602905910564),4
POINT (1406.8425724755994 3996.932156402295),1
POINT (1407.6656151449383 3490.8932244227935),1
POINT (1407.7107695149243 4010.4574815269225),8
POINT (1409.035739572044 3997.813023020251),2
POINT (141.3756574117688 799.1239162888926),2
POINT (1410.7908130780343 4025.330942798456),1
POINT (1411.2127591658332 4014.49739325143),1
POINT (1411.5688050146657 4929.435840811374),5
POINT (1412.2633222943716 3999.642379527655),1
POINT (1412.644760167943 3414.0178787864565),15
POINT (1414.7791622923082 3331.7608931825744),16
POINT (1415.5890432654378 4940.91794072539),10
POINT (1415.693667885209 3334.23105911133),11
POINT (1416.2366592228946 4016.344520670307),1
POINT (1416.5204690832297 3291.305110441908),2
POINT (1417.1760566368287 3332.468498865699),1
POINT (1419.406128618074 4921.012361040348),4
POINT (143.71651819741092 1663.655572874371),1
POINT (1431.9007054528793 3959.2486687104715),1
POINT (1453.0199055677324 4531.698112852708),1
POINT (1456.5963763830305 4531.8173119642615),1
POINT (1459.302104715404 3411.342454350615),16
POINT (148.69781890552514 4031.6814836125395),24
POINT (1481.5136466940498 4030.699788444849),6
POINT (1484.932259626414 4029.7950543491843),4
POINT (1488.4782480253098 3490.8932244227935),1
POINT (1488.771724063298 4299.406229319363),5
POINT (1488.8432645870707 3503.579947354824),13
POINT (1488.943201362342 3319.92292314603),13
POINT (1491.2459124310647 4293.504057864491),4
POINT (1493.9115734394481 4027.657310634188),1
POINT (1495.8455901318048 3320.5815298143275),8
POINT (1496.9438618070185 3428.2506460665654),18
POINT (1498.4522804234002 4291.027758691908),7
POINT (1499.0138236678185 4011.478496900578),7
POINT (150.68308740481737 4718.004585441525),1
POINT (1500.798809887274 3323.391011908242),6
POINT (1505.0349222545558 4297.647966152137),9
POINT (1508.409251855163 4027.5026640035085),4
POINT (1508.68272780857 4295.089539713224),4
POINT (1509.076913208807 4301.560312797155),1
POINT (1520.6819583402414 4054.258748973651),1
POINT (1523.799196451084 4009.941627609541),5
POINT (1525.8068289751614 4031.119648379075),6
POINT (1529.8829521152975 4010.9154389605637),7
POINT (153.93341519790056 1664.2439044656796),1
POINT (1533.3260619203056 4014.6422746462354),3
POINT (1535.4111740520664 4021.741043075247),1
POINT (1539.9637268315137 4010.9259410759796),2
POINT (1548.1707424103656 4053.0752878662383),1
POINT (1554.6073197894364 3246.836464596033),14
POINT (156.81864446028183 4758.647420372665),4
POINT (157.84568015508987 4764.189853867621),2
POINT (1573.5085335090662 4042.3890107387842),12
POINT (1578.7520452307883 4035.5684495070177),3
POINT (158.42238503548967 4763.677729768287),3
POINT (1585.0218870416406 4034.334999464847),2
POINT (1591.8298888318336 4013.7639158217444),17
POINT (1593.5571897897012 4025.408786366203),3
POINT (1595.9348069502726 4037.668795448345),11
POINT (1596.9855257378151 4040.0966203931084),9
POINT (1601.3567543010552 4018.464562858439),21
POINT (1614.9198714543998 4216.591385736994),2
POINT (1621.7516640707404 4457.745004135188),1
POINT (1632.7879721294803 4219.229827212452),1
POINT (1633.4086345568762 4461.730793578187),12
POINT (1634.6997407279878 4218.000804286308),2
POINT (1636.5740476806636 4229.983659496731),4
POINT (1638.0187036572258 4230.17519528173),7
POINT (165.9018666944367 4785.290111277072),3
POINT (1670.3113113783324 4060.9271766049796),3
POINT (1677.934762896425 3228.4322363187243),20
POINT (169.1698563576079 4777.190401984845),10
POINT (1707.054412521753 3353.9564355132256),15
POINT (1708.3835285447533 4064.2915098367625),1
POINT (1717.835876212559 3409.851566604102),14
POINT (1732.828627395453 4066.451653493701),1
POINT (1734.9997083501328 4512.67116991696),1
POINT (1743.037507219923 5258.894946703521),10
POINT (1749.5557672904667 5318.390261574644),1
POINT (1751.6446208675727 4087.792675610414),1
POINT (1752.6841536194854 4025.7632729998827),4
POINT (1754.2589604810912 4019.6065806095503),3
POINT (1755.9452428257703 4509.720632374893),1
POINT (1759.090486729114 4008.9871413653063),3
POINT (1760.9677030231485 5175.715272920123),14
POINT (1763.5225460548575 5317.804064506469),16
POINT (1765.9974225023223 4206.796143606381),1
POINT (1770.5650484085725 3286.3888669699713),17
POINT (1771.3275804120506 3341.1956510570362),14
POINT (1773.7868044216448 4505.372080280006),1
POINT (1782.3951213881348 3414.441176959483),14
POINT (179.47290537136692 4768.0102800604545),6
POINT (1790.3143152565983 4070.2340191075623),1
POINT (1793.6070630120769 3456.5396868773805),23
POINT (1794.856951027348 3435.370711304074),11
POINT (1794.8957263783127 4347.313496349634),1
POINT (1795.1297501295278 3238.4053705049837),10
POINT (1796.4233136224223 4349.878256915499),1
POINT (1797.2337132741973 5137.778234811666),18
POINT (1797.2799828265845 4340.774328296322),3
POINT (1797.882208899908 4341.506174232436),3
POINT (1798.2523773132991 4329.856560314597),2
POINT (1799.5035317773304 4346.671631605495),1
POINT (1799.6054920920153 4343.0298393808125),1
POINT (18.358412861556058 94.94395411560458),4
POINT (18.422209722405302 5367.142858130735),18
POINT (180.50154575918322 1664.4585257434),1
POINT (1800.0436773455951 4345.061720337042),2
POINT (1800.27582828096 4348.551031339279),2
POINT (1800.469087095693 4342.2025648371555),2
POINT (1801.5567215612439 4070.870598547322),1
POINT (1801.8056083262045 4328.1234000834065),2
POINT (1803.415918143365 4350.37966761851),1
POINT (1803.4615491107693 4341.308801539562),3
POINT (1803.5983605969477 4340.932940642954),1
POINT (1803.948626176406 4333.953476026165),1
POINT (1804.3519514210961 4328.346821920768),1
POINT (1805.1357349688044 4338.612497266632),1
POINT (1806.8799334904543 4504.617649758077),1
POINT (1807.5942032581186 4327.696244225975),1
POINT (1808.3977846062453 4340.934986281082),1
POINT (1808.7632803719057 4330.071634344955),2
POINT (1809.1287309108684 4324.887287666227),1
POINT (1809.7906877413018 4343.171557494495),1
POINT (1809.880173357865 4339.172426035451),3
POINT (181.60065618216152 1664.4587172225126),1
POINT (1810.0553797454925 4338.484093218718),1
POINT (1810.6959087202106 4350.484382026255),2
POINT (1811.112445640052 4345.570766294683),1
POINT (1811.135352664077 4338.993089897235),1
POINT (1812.0704149590517 4338.826196231159),2
POINT (1812.2915643101676 4349.757824540086),3
POINT (1812.4483838666952 4328.909879860783),1
POINT (1813.125404421128 4343.019036600784),4
POINT (1813.4566040175243 4341.275846148058),1
POINT (1814.4424335098768 4330.3896856126985),2
POINT (1814.98579620458 5202.324736027698),11
POINT (1815.9257265764954 4352.283847978321),1
POINT (1816.1685312652548 5171.175206952844),13
POINT (1816.3064123162553 4332.212847409172),1
POINT (1817.8850493950974 4325.092979991429),1
POINT (1818.0809697822792 4342.460271065511),1
POINT (1818.2181809147628 4330.983824483029),1
POINT (1819.862937127153 4324.499714513482),1
POINT (1820.5398221455368 4460.839370202472),21
POINT (1821.1796118374868 4354.154743432556),1
POINT (1821.2921090905468 4341.772530257485),1
POINT (1821.5371438440009 4343.158215478451),2
POINT (1821.582508331752 4352.352185319103),3
POINT (1823.7996854297292 4346.982524683567),1
POINT (1824.3417975379296 4329.850519493731),1
POINT (1826.1565057695398 5287.242079129671),1
POINT (1831.7873304297461 5320.646245105632),15
POINT (185.6270602281032 4240.352567121366),1
POINT (1850.2213483451649 4501.209260449109),1
POINT (186.63978342071846 4225.114670631142),1
POINT (1871.010817472273 4499.57436679025),1
POINT (188.61397305386186 4195.410110193234),2
POINT (1885.8835473687545 4498.4047682955015),1
POINT (189.72737945444848 4146.8201978383295),1
POINT (190.727489457587 4332.223172812315),1
POINT (1915.2859842403648 5312.093781653036),11
POINT (1933.5801154719647 4084.3349794373207),1
POINT (1951.6155678929504 4492.558854063433),1
POINT (198.3295277288202 1299.360903370048),4
POINT (199.30074072700614 890.2474796102158),16
POINT (1993.1409593405124 5311.325298938236),15
POINT (2.8391186517051965 3588.484886387918),1
POINT (2.984232878249017 4100.475309572491),1
POINT (200.30530797883364 1293.7754727507527),13
POINT (2015.3436745883612 4870.663786883867),6
POINT (2026.7076278310253 4133.21883176659),1
POINT (2028.178073712494 4131.9653970405425),3
POINT (203.56946965093715 4466.037480597119),1
POINT (203.59581375200796 1664.4625490606652),2
POINT (2031.711586087642 4144.26661051721),3
POINT (2032.077021524605 5307.842344395387),24
POINT (2034.925846918406 4148.289813192065),1
POINT (2037.2827034946054 4147.035074726804),3
POINT (2037.5840188812192 4898.759127722423),14
POINT (2042.1063610730464 4363.877597548604),15
POINT (2043.7166708902068 4346.287600576919),4
POINT (2073.8637698881444 4940.4130254975),6
POINT (2089.527666552947 4099.1570400871215),1
POINT (21.669890256648806 3464.6893415476097),16
POINT (21.75570206567331 1659.4249457825504),6
POINT (2105.2621147090945 5334.454000089414),13
POINT (2110.80817009729 5019.169190411168),13
POINT (2111.100769701764 4063.0561713955035),14
POINT (2113.146319828208 5099.0139780453665),12
POINT (212.17119678086127 4796.11385227864),1
POINT (2127.116138274304 4838.059210015424),2
POINT (2131.6062199057487 4815.375953304995),1
POINT (2138.155948202091 4840.05126099472),5
POINT (2140.0953402291275 4839.703899590224),2
POINT (2141.200934662937 5297.303006794203),1
POINT (2142.9119426448406 4759.893826417769),20
POINT (2155.054171633074 4998.638494760318),1
POINT (216.88717701053875 1095.693585701924),7
POINT (2160.4623516067345 4931.338824548889),1
POINT (2164.1913548419147 4878.962032866073),1
POINT (2175.6993584489587 4976.439447130084),19
POINT (2177.9443871208114 5021.823397692597),10
POINT (2178.2857948492847 4742.991925520952),1
POINT (2179.5103652880916 4964.080440343192),1
POINT (2182.5352931743437 5043.293217415122),16
POINT (2187.366673077496 4092.503681482765),1
POINT (2188.96936301725 4355.846925535152),1
POINT (2190.9402186876932 4670.145160868259),1
POINT (2192.7767242363825 4933.177065424005),15
POINT (2194.280877206807 4650.469736208575),1
POINT (2199.8523676887808 5268.126362996234),10
POINT (2200.8576480309985 4581.916560175317),1
POINT (2202.0036008317434 4562.152559303904),1
POINT (2203.6747213035105 4486.73430093518),2
POINT (2204.520147118473 4518.750228098353),1
POINT (2205.4692250544585 4498.072520874145),1
POINT (2205.7400940450148 5216.3176837740175),9
POINT (2211.1188040814286 5274.6845577950235),1
POINT (2215.392449903611 4769.681157920286),19
POINT (222.2585412131388 1810.2952358591588),13
POINT (2222.694117829342 4594.880339745687),1
POINT (2223.5624472994955 4862.063619308975),13
POINT (2223.6100948058197 4062.7376541474628),13
POINT (2233.1240881346425 4571.347828587747),12
POINT (2233.214439882725 4053.359048843635),1
POINT (2237.610736525216 4602.673592276821),13
POINT (2238.526068759931 4055.222885312164),18
POINT (2256.8967537035414 5347.655739103048),12
POINT (2264.203852555873 4065.5602161190236),15
POINT (229.7696775681375 1082.0137772610378),4
POINT (23.631407644464858 5219.167319082662),1
POINT (230.2481991245498 1108.976167331247),3
POINT (231.13884534051988 1095.6471792268785),1
POINT (233.5502362928224 1106.2325777315136),4
POINT (24.07292461200209 1659.4141912391904),1
POINT (2405.1302538902714 4033.1838921950034),14
POINT (2409.7559376435624 4346.312086368327),14
POINT (2414.336435689438 5379.863523612927),15
POINT (242.84118031440676 1108.8269385105305),3
POINT (2424.172931701708 5373.974229311336),2
POINT (244.95035715002064 1253.4817279831466),1
POINT (2468.027310102608 5208.8512655235245),11
POINT (247.47452021975187 1059.2743582345527),1
POINT (2493.884306563122 4054.5689731091297),12
POINT (25.14705315156719 5226.253681137051),18
POINT (25.27879639800907 1256.4570061602674),2
POINT (253.33294950857993 1664.4712139067242),1
POINT (257.433114226706 4708.492050584735),1
POINT (258.49267537955234 4799.8575256145605),21
POINT (260.06975944481036 4793.8028444771135),1
POINT (2635.8172883286657 4060.6557005788763),3
POINT (27.248757157050008 5343.758699412592),10
POINT (271.1094784759264 4475.09534175386),1
POINT (276.93388958512855 1725.7239236242585),4
POINT (279.30685380543684 1715.6921266839192),5
POINT (28.13548089109984 5245.9527278661),19
POINT (286.5152343263438 1664.5120732636633),1
POINT (286.586327845334 1725.5999247626096),1
POINT (292.39217131874955 1664.5199131746435),1
POINT (292.6318810639643 1738.7113467054796),2
POINT (297.94991911999654 4477.702984552146),1
POINT (305.2195659070266 1021.4359954249875),5
POINT (313.7139550157024 1063.8186086475282),2
POINT (318.30796396808853 4479.0789321508255),1
POINT (321.2542641323731 4478.991417246249),1
POINT (326.0701914505251 1664.5648400949365),2
POINT (33.054785041364894 3467.7464824486233),1
POINT (33.6672240334118 1254.5552718204597),3
POINT (330.14114434449584 787.647734479416),18
POINT (338.0862259295588 4703.586609976965),1
POINT (338.54791328924017 5069.755864313634),15
POINT (341.1115359914733 4747.94016263901),22
POINT (346.2733768216092 4478.248266468153),1
POINT (349.0352898431787 4478.16622847438),1
POINT (353.46630938349324 5036.394910300052),1
POINT (354.72148868970515 5036.215574161836),15
POINT (354.92667736862916 4148.692258927901),20
POINT (355.6243619780982 5044.255146336895),12
POINT (355.72712707347506 4477.967458673613),1
POINT (358.35270133922876 5055.26014712158),18
POINT (36.324178793607146 1263.1211858073589),2
POINT (361.8254056349728 4702.987428661796),4
POINT (363.8297198134009 4477.726784746681),1
POINT (364.78333663760816 4477.698459158411),1
POINT (37.16776273943869 3469.2412770690626),20
POINT (370.1333696516843 4477.539545401291),1
POINT (370.5821991388953 4477.526213674192),1
POINT (39.409511757463186 1082.2328031003733),12
POINT (39.906683627062975 1273.7506248395198),2
POINT (391.9224982869697 1663.7482954401075),1
POINT (394.61193924577793 4702.159890449755),1
POINT (398.7335757496285 1034.209755081372),1
POINT (399.5874955570111 1195.1578467888983),2
POINT (4.502697650541232 5359.332759482619),1
POINT (40.097871228503465 1659.3398172937536),1
POINT (400.1652881276163 4577.92483915347),1
POINT (400.20430695066426 4571.042846339119),1
POINT (400.474597554907 1179.6853077862067),1
POINT (400.52734799832996 4514.066084993849),1
POINT (400.57436799951745 4615.650062292631),1
POINT (400.87353228428674 4627.177838663682),1
POINT (401.44135916041273 4649.058061600388),2
POINT (402.00557504569684 4670.799141273601),1
POINT (402.1256776998003 4675.4270885539445),1
POINT (402.5059811663703 1189.7281862592758),1
POINT (403.1495848862235 1039.0698968230122),4
POINT (403.16152967543456 1025.6964917896094),1
POINT (404.01544948281713 1186.6445834971357),1
POINT (406.4833432784857 1187.8553086755987),1
POINT (407.027946131314 1044.501645679795),5
POINT (408.8322605010811 1663.4575429288782),1
POINT (410.56540828461226 1197.4756582065613),1
POINT (412.94935448990594 1207.4576823333166),1
POINT (413.75051508931284 1198.1278256879918),1
POINT (413.840000705876 1194.128694228948),3
POINT (414.46800938953857 4749.751129616142),16
POINT (415.29707760149637 1227.9321823751507),1
POINT (416.051474368874 1206.653001876635),1
POINT (416.4880705494022 1037.2205142459288),2
POINT (416.7061470037964 1197.5713765368866),1
POINT (417.0077691547437 1184.7333827006512),1
POINT (417.51895631717116 1196.5754335022489),1
POINT (418.47646668134996 2395.880043768734),10
POINT (419.1191975074212 1663.2806656476023),1
POINT (420.58595287626724 1034.231407601525),5
POINT (421.4398726836498 1195.1794993090514),1
POINT (438.26196264155914 4337.48769555031),4
POINT (440.2961315211313 4434.617828577074),7
POINT (440.77629266280564 4341.806688262852),3
POINT (441.9915417869322 4273.426869390195),1
POINT (444.4690259114103 4339.368686524556),3
POINT (445.42371920899706 4453.425471620347),2
POINT (447.4874933269731 1269.0513109255148),1
POINT (447.91304301682857 1220.1008845172),1
POINT (448.79913987469365 4328.78174286464),2
POINT (452.1001385838099 4332.363132641688),6
POINT (460.6084193212665 1550.1377824896026),1
POINT (461.88922506853726 2227.657308829264),15
POINT (462.0061211139331 4443.447930097371),5
POINT (483.0123467205971 1632.6562184997701),1
POINT (483.7442885512845 1625.5443007455372),1
POINT (484.48942664169795 1627.4813562974457),1
POINT (484.8986959714683 1621.9350327770296),1
POINT (486.6244289010918 1636.859581968243),1
POINT (488.0364145668189 1616.9130055497697),1
POINT (489.19366279893705 2274.4476149298566),12
POINT (491.7149809392322 1626.2756627930896),2
POINT (492.13918407505867 1622.3943706251996),1
POINT (495.1307639045389 1677.0516579361977),9
POINT (496.53210094549246 1614.809853141403),1
POINT (497.1388158428686 1638.8866322339297),1
POINT (497.9967937001494 1624.515148185587),3
POINT (498.19808674885326 1686.7974359495345),3
POINT (499.8683214418779 4476.042328824177),1
POINT (501.1645621490171 1615.11983665729),3
POINT (501.6757493114446 1626.9618874588878),1
POINT (502.8318063292928 1624.1180734707386),2
POINT (503.20554527048836 1655.0191072329633),1
POINT (504.2889186199734 1615.91297850117),1
POINT (506.19759012456365 1627.802993215646),2
POINT (507.44297339990607 1371.5155304788693),7
POINT (507.5002810236239 1630.0179015815231),1
POINT (507.67823222944736 1468.4914493644562),16
POINT (507.7621343334822 1654.4367226757604),1
POINT (509.33153112982427 1618.5428412167457),2
POINT (510.48587067778806 1372.2821310932004),8
POINT (510.5817395377109 1370.868651861271),2
POINT (511.01868012854464 1624.8800010292864),1
POINT (514.9339139852839 1385.362675233428),2
POINT (522.529013392724 1652.5493454724863),1
POINT (525.0873240468296 4418.827779090524),8
POINT (526.4015381963275 4322.955915190171),20
POINT (533.243532438734 1067.052320700562),3
POINT (534.869503473957 4412.508707969395),2
POINT (535.4874987111288 4426.070086468944),6
POINT (537.5487781075327 4325.595357065675),1
POINT (544.1406978173152 4476.362182306799),1
POINT (554.3742530220767 4476.436116406113),2
POINT (558.1197010227812 4476.463176046573),2
POINT (558.6327316281419 4476.466882525403),1
POINT (563.1687882586755 1795.5555172479515),4
POINT (569.8744106571446 1690.2099782193063),7
POINT (570.8349402894696 1904.4644507325406),18
POINT (571.0610495914086 1705.724395694057),10
POINT (572.3785989698954 4413.313834125118),1
POINT (572.5236031991084 4429.953933736051),1
POINT (572.6328664982077 4367.822943605395),1
POINT (572.8057311221388 4462.329794548752),1
POINT (574.8943710724894 1813.7655243245533),11
POINT (576.092524941577 3621.007559174736),6
POINT (577.0627972952155 1807.733517788687),6
POINT (577.5048472892462 1503.081581425309),1
POINT (578.1715335612691 1548.1439854002776),1
POINT (578.3852429619827 4303.394831651508),1
POINT (58.68983971928321 4727.187471957799),1
POINT (580.5195669633262 3735.05475997133),18
POINT (581.5018399921794 1706.3417650325132),6
POINT (581.8384408333688 3529.4152341625972),22
POINT (584.3136574360803 3747.881720872645),13
POINT (586.0374233700562 3634.0299995813007),6
POINT (586.5400105012698 3633.624472989134),4
POINT (587.7836330517929 1483.9791682760022),17
POINT (588.24129100483 3475.6105422809355),8
POINT (588.6624903281695 1701.1431019383906),8
POINT (593.9684897030291 3555.941753443666),1
POINT (595.5005918880431 1786.8685911919665),8
POINT (595.6114137678455 3448.2388672434245),4
POINT (596.2257073221284 1519.5441978913152),7
POINT (596.5211264873325 3637.7003609876015),1
POINT (597.7592731798527 3631.8598904012224),4
POINT (597.8214376043414 1954.545971454914),1
POINT (597.8960891342083 1961.7144112091648),1
POINT (598.396778270009 3451.306125670783),14
POINT (599.0070150609948 1851.9684189960558),1
POINT (599.1458241669038 1987.3109790667438),1
POINT (599.2966098058309 4178.28395412471),1
POINT (599.5116378839258 1510.0618321751404),10
POINT (599.564363466137 3627.3900277195653),3
POINT (599.6448891006405 1997.5326253417757),1
POINT (599.6648855906694 1844.4052139209457),1
POINT (60.09838117264346 1659.246992221016),1
POINT (600.1687578891527 1530.4524401615397),5
POINT (600.3299130282309 2011.5630085733385),2
POINT (600.8273213901347 2546.9382985598104),2
